id,Order_from,Comment_time,Order_processing_speed,Sending_out_speed,Delivery_speed,If_delivered_on_original/promised_date,If_delivered_right_product,If intact in transit,If the last Km is difficult,If the last Km is served,Distribution staff service attitude,Installer arrival time,Installer arrival speed,Installation speed,Installation effect,Explaining service,Installer service attitude,If installer has any charges,If the bill is complete,If any gifts,If any after-sales processes,If any revisiting,If any gifts from after-sales,If contacted customer service,Reason contacting customer service,Customer service processing efficiency,If fixing,Number of fixing,Fixing result,If replacement,Replacement result,If return,Return result,After-sales processing efficiency,After-sales attitude,If problems solved,Product model,If price changed in a short time,Changing price,Compared to different channel prices,Price gap,Product functional diversity,Energy saving index,Performance index,Noise situation,Aesthetics performance,Intactness performance,If product is faulty,Fault index,Ease of use,Cost-effective satisfaction,Reputation and price satisfaction,Order processing satisfaction,Logistics distribution satisfaction,Installation satisfaction,After-sales service satisfaction,Product quality satisfaction,User_region,User_level,User_purchase_amount,Consistent with the description satisfaction,Compared with pre-purchase expectations satisfaction,Customer satisfaction,Customer satisfaction level,Customer complaints index,Brand awareness to Haier,Awareness to product,Will of repurchase the same brand and the same kind of product,Will of repurchase the same brand,Recommended to buy index
None,来自网页购物,2016-06-21 21:51:40,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,浙江,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 21:33:17,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,5,广东,钻石会员,0,3,3,5,好评,0,4,3,3,3,3
None,来自京东Android客户端,2016-06-21 21:04:36,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,4,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 20:51:10,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,3,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 20:46:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,PLUS会员,0,3,3,5,好评,0,4,3,4,4,4
None,来自网页购物,2016-06-21 20:29:40,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,钻石会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2016-06-21 20:26:06,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,湖北,金牌会员,0,3,3,5,好评,0,5,3,4,4,4
None,来自京东Android客户端,2016-06-21 20:08:52,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2016-06-21 19:40:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,陕西,银牌会员,0,3,3,3,中评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 19:36:28,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,河南,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2016-06-21 19:12:28,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 19:11:33,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,四川,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2016-06-21 18:23:29,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,True,5,3,3,3,3,3,4,3,3,重庆,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 18:02:58,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,1,3,3,3,3,3
None,来自网页购物,2016-06-21 16:02:32,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,1,2,中评,0,4,3,3,4,3
None,来自京东iPhone客户端,2016-06-21 15:17:31,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 15:04:58,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 14:53:55,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,广东,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 14:21:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2016-06-21 14:20:05,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,4,4,4
None,来自微信购物,2016-06-21 13:19:02,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,5,3,山西,金牌会员,0,3,4,5,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 13:04:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 12:50:54,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,4,山东,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 11:39:51,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,4,/,金牌会员,0,3,3,5,好评,0,4,3,3,3,3
None,来自京东Android客户端,2016-06-21 11:08:58,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,4,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-21 10:46:40,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,4,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-21 10:23:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,1,3,3,3,3,3
None,来自网页购物,2016-06-21 10:07:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东iPhone客户端,2016-06-21 09:25:33,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,湖北,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-21 08:50:30,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,5,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 07:45:39,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-21 07:22:43,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,5,3,3,3,False,/,3,3,3,3,3,3,3,3,上海,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 01:13:06,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,江苏,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 00:49:43,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山西,钻石会员,0,1,1,4,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 00:33:43,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-21 00:07:26,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,5,3,3,3,3,3,3,广东,金牌会员,0,3,3,5,好评,0,3,3,3,4,4
None,来自网页购物,2016-06-20 23:53:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,2,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,广东,金牌会员,0,3,3,4,好评,0,3,3,3,3,3
None,来自网页购物,2016-06-20 23:34:37,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,1,4,3,天津,金牌会员,0,1,1,1,差评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 23:30:39,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,安徽,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 23:23:17,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,3,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,河南,银牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东iPhone客户端,2016-06-20 22:36:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,2,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,安徽,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 21:50:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,上海,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 21:43:32,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,河北,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 21:06:05,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,1,/,银牌会员,0,3,3,5,好评,0,3,3,4,4,4
None,来自京东Android客户端,2016-06-20 20:43:34,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,陕西,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 20:37:37,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,金牌会员,0,3,3,2,中评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 22:36:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,2,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,安徽,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 21:50:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,上海,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 21:43:32,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,河北,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 18:44:46,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,5,重庆,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 18:40:03,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,5,3,3,3,3,3,3,河北,钻石会员,0,3,3,5,好评,0,4,3,3,3,3
None,来自京东Android客户端,2016-06-20 18:37:42,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,山西,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 18:25:52,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,北京,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 18:07:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,5,3,3,3,3,3,3,浙江,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2016-06-20 18:04:19,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,山东,铜牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2016-06-20 17:30:43,3,3,3,True,True,True,True,False,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,钻石会员,0,3,3,1,差评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 17:28:08,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 17:28:01,3,5,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2016-06-20 17:27:55,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2016-06-20 16:50:02,3,4,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,4,3,3,4,3
